USER           PID  PPID        VSZ    RSS WCHAN            ADDR S NAME                       
root           194     2          0      0 kthread_worker_fn   0 S [spi2]
root           195     2          0      0 kthread_worker_fn   0 S [spi3]
root           196     2          0      0 kthread_worker_fn   0 S [spi4]
root           197     2          0      0 kthread_worker_fn   0 S [spi5]
root           198     2          0      0 bat_percent_notify_handler 0 S [bat_percent_not]
root           199     2          0      0 pbm_thread_handle   0 S [pbm]
root           200     2          0      0 nanohub_kthread     0 S [nanohub]
root           201     2          0      0 rescuer_thread      0 I [ipi_master]
root           202     2          0      0 SCP_sensorHub_direct_push_work 0 S [chre_kthread]
root           203     2          0      0 sensorHub_power_up_loop 0 S [scp_power_reset]
root           205     2          0      0 kthread             0 D [ddp_irq_log_kth]
root           206     2          0      0 worker_thread       0 I [kworker/6:1-mm_percpu_wq]
root           207     2          0      0 worker_thread       0 I [kworker/4:1-mm_percpu_wq]
root           208     2          0      0 worker_thread       0 I [kworker/7:1-mm_percpu_wq]
root           209     2          0      0 rescuer_thread      0 I [tinno_gpio_chec]
root           211     2          0      0 _primary_path_idlemgr_monitor_thread 0 S [disp_idlemgr]
root           212     2          0      0 primary_display_check_recovery_worker_kthread 0 S [disp_check]
root           213     2          0      0 decouple_mirror_update_rdma_config_thread 0 S [decouple_update]
root           214     2          0      0 decouple_trigger_worker_thread 0 D [decouple_trigge]
root           215     2          0      0 _dpmgr_wait_event   0 S [display_check_a]
root           216     2          0      0 _dpmgr_wait_event   0 S [disp_delay_trig]
root           217     2          0      0 _dpmgr_wait_event   0 S [disp_od_trigger]
root           218     2          0      0 _present_fence_release_worker_thread 0 S [present_fence_w]
root           219     2          0      0 disp_switch_mode_kthread 0 S [disp_switch_mod]
root           220     2          0      0 kthread             0 S [amms_task]
root           221     2          0      0 btif_rx_thread      0 S [btif_rxd]
root           222     2          0      0 rescuer_thread      0 I [mt_usrtch__work]
root           223     2          0      0 rescuer_thread      0 I [fpsgo_notifier_]
root           224     2          0      0 rescuer_thread      0 I [mt_mini_top]
root           225     2          0      0 rescuer_thread      0 I [mt_fstb]
root           226     2          0      0 rescuer_thread      0 I [lt_wq]
root           227     2          0      0 msleep              0 D [hang_detect]
root           228     2          0      0 msleep              0 D [hang_detect1]
root           229     2          0      0 rescuer_thread      0 I [bcct_chrlmt_wor]
root           230     2          0      0 krtatm_thread       0 S [krtatm]
root           231     2          0      0 rescuer_thread      0 I [cpu_freq_wq]
root           232     2          0      0 rescuer_thread      0 I [cpu_core_wq]
root           233     2          0      0 rescuer_thread      0 I [dram_vcore_wq]
root           234     2          0      0 rescuer_thread      0 I [usb20_st_wq]
root           235     2          0      0 worker_thread       0 I [kworker/u16:2-events_power_efficient]
root           236     2          0      0 ccu_enque_cmd_loop  0 S [ccu-enque]
root           237     2          0      0 irq_thread          0 S [irq/265-mt6358-]
root           238     2          0      0 rescuer_thread      0 I [lbat_service]
root           239     2          0      0 rescuer_thread      0 I [uether]
root           240     2          0      0 rescuer_thread      0 I [uether_rx1]
root           241     2          0      0 rescuer_thread      0 I [uether_rps]
root           242     2          0      0 rescuer_thread      0 I [dm_bufio_cache]
root           243     2          0      0 worker_thread       0 I [kworker/2:2-mm_percpu_wq]
root           244     2          0      0 rescuer_thread      0 I [regulator_vibra]
root           245     2          0      0 kthread_worker_fn   0 S [tee_log]
root           246     2          0      0 irq_bh_worker       0 D [tee_irq_bh]
root           247     2          0      0 tee_worker          0 S [tee_worker/0]
root           248     2          0      0 tee_worker          0 S [tee_worker/1]
root           249     2          0      0 tee_worker          0 S [tee_worker/2]
root           250     2          0      0 tee_worker          0 S [tee_worker/3]
root           251     2          0      0 rescuer_thread      0 I [mmc_complete]
root           252     2          0      0 mmc_run_queue_thread 0 S [exe_cq/0]
root           253     2          0      0 worker_thread       0 I [kworker/2:1H-kblockd]
root           255     2          0      0 worker_thread       0 I [kworker/u16:3-events_power_efficient]
root           256     2          0      0 rescuer_thread      0 I [ipv6_addrconf]
root           257     2          0      0 rescuer_thread      0 I [SCP_WQ]
root           258     2          0      0 rescuer_thread      0 I [SCP_LOG_WQ]
root           259     2          0      0 rescuer_thread      0 I [SCP_RESET_WQ]
root           260     2          0      0 msleep              0 D [rpmb_open]
root           261     2          0      0 rescuer_thread      0 I [pvr_timer]
root           262     2          0      0 LinuxEventObjectWait 0 S [pvr_defer_free]
root           263     2          0      0 LinuxEventObjectWait 0 S [pvr_device_wdg]
root           264     2          0      0 LinuxEventObjectWait 0 S [pvr_cacheop]
root           265     2          0      0 rescuer_thread      0 I [ged_notify_sw_v]
root           266     2          0      0 worker_thread       0 I [kworker/0:2-events]
root           267     2          0      0 rescuer_thread      0 I [ged_dump_fw_log]
root           268     2          0      0 rescuer_thread      0 I [ged_kpi]
root           269     2          0      0 rescuer_thread      0 I [ged_fence]
root           270     2          0      0 dlpt_notify_handler 0 S [dlpt_notify_thr]
root           271     2          0      0 worker_thread       0 I [kworker/u16:4-ipi_master]
root           272     2          0      0 worker_thread       0 I [kworker/3:2-events_freezable]
root           273     2          0      0 gauge_coulomb_thread 0 D [gauge_coulomb_t]
root           274     2          0      0 battery_update_routine 0 D [battery_thread]
root           275     2          0      0 power_misc_routine_thread 0 D [power_misc_thre]
root           276     2          0      0 rescuer_thread      0 I [pvr_fce_status]
root           277     2          0      0 sspm_ipi_recv_wait  0 D [ipi_cpu_dvfs_rt]
root           278     2          0      0 kthread_worker_fn   0 S [sugov:0]
root           279     2          0      0 kthread_worker_fn   0 S [sugov:4]
root           280     2          0      0 eem_volt_thread_handler 0 S [EEM_CTRL_L]
root           281     2          0      0 eem_volt_thread_handler 0 S [EEM_CTRL_2L]
root           282     2          0      0 eem_volt_thread_handler 0 S [EEM_CTRL_CCI]
root           283     2          0      0 eem_volt_thread_handler 0 S [EEM_CTRL_L_HI]
root           284     2          0      0 eem_volt_thread_handler 0 S [EEM_CTRL_2L_HI]
root           285     2          0      0 eem_init1stress_thread_handler 0 S [Init_1_Stress]
root           286     2          0      0 _hps_task_main      0 S [hps_main]
root           287     2          0      0 rescuer_thread      0 I [accel_polling]
root           288     2          0      0 worker_thread       0 I [kworker/1:2-lt_wq]
root           289     2          0      0 rescuer_thread      0 I [sys_timer_wq]
root           290     2          0      0 0                   0 R [charger_thread]
root           291     2          0      0 rescuer_thread      0 I [mtk-tpd]
root           296     2          0      0 worker_thread       0 I [kworker/0:1H-kblockd]
root           297     2          0      0 worker_thread       0 I [kworker/1:1H-kblockd]
root           300     2          0      0 kjournald2          0 S [jbd2/mmcblk0p7-]
root           301     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           302     2          0      0 worker_thread       0 I [kworker/3:1H-kblockd]
root           303     2          0      0 rescuer_thread      0 I [kdmflush]
root           304     2          0      0 rescuer_thread      0 I [kdmflush]
root           305     2          0      0 rescuer_thread      0 I [kdmflush]
root           306     2          0      0 rescuer_thread      0 I [kdmflush]
root           307     2          0      0 rescuer_thread      0 I [kdmflush]
root           308     2          0      0 rescuer_thread      0 I [kdmflush]
root           309     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           310     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           311     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           312     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           314     2          0      0 worker_thread       0 I [kworker/4:1H-kblockd]
root           315     2          0      0 worker_thread       0 I [kworker/5:1H-kblockd]
root           316     2          0      0 worker_thread       0 I [kworker/7:1H-kblockd]
root           317     2          0      0 worker_thread       0 I [kworker/6:1H-kblockd]
root           318     2          0      0 irq_thread          0 S [irq/122-1124000]
root           319     2          0      0 worker_thread       0 I [kworker/5:2]
root           322     1      27136   6820 poll_schedule_timeout 0 S init
root           323     1      29900   7372 poll_schedule_timeout 0 S ueventd
root           333     2          0      0 rescuer_thread      0 I [kdmflush]
root           334     2          0      0 rescuer_thread      0 I [kdmflush]
root           335     2          0      0 rescuer_thread      0 I [kdmflush]
root           336     2          0      0 rescuer_thread      0 I [kdmflush]
root           337     2          0      0 rescuer_thread      0 I [kdmflush]
root           338     2          0      0 rescuer_thread      0 I [kdmflush]
root           339     2          0      0 rescuer_thread      0 I [kdmflush]
root           340     2          0      0 rescuer_thread      0 I [kdmflush]
root           341     2          0      0 rescuer_thread      0 I [kdmflush]
root           342     2          0      0 rescuer_thread      0 I [kdmflush]
root           343     2          0      0 rescuer_thread      0 I [kdmflush]
root           344     2          0      0 rescuer_thread      0 I [kdmflush]
root           345     2          0      0 rescuer_thread      0 I [kdmflush]
root           346     2          0      0 rescuer_thread      0 I [kdmflush]
root           347     2          0      0 rescuer_thread      0 I [kdmflush]
root           348     2          0      0 rescuer_thread      0 I [kdmflush]
root           349     2          0      0 rescuer_thread      0 I [kdmflush]
root           350     2          0      0 rescuer_thread      0 I [kdmflush]
root           351     2          0      0 rescuer_thread      0 I [kdmflush]
root           352     2          0      0 rescuer_thread      0 I [kdmflush]
root           353     2          0      0 rescuer_thread      0 I [kdmflush]
root           354     2          0      0 rescuer_thread      0 I [kdmflush]
root           355     2          0      0 rescuer_thread      0 I [kdmflush]
root           356     2          0      0 rescuer_thread      0 I [kdmflush]
root           357     2          0      0 rescuer_thread      0 I [kdmflush]
root           358     2          0      0 rescuer_thread      0 I [kdmflush]
root           359     2          0      0 rescuer_thread      0 I [kdmflush]
root           360     2          0      0 rescuer_thread      0 I [kdmflush]
root           361     2          0      0 rescuer_thread      0 I [kdmflush]
root           362     2          0      0 rescuer_thread      0 I [kdmflush]
root           363     2          0      0 rescuer_thread      0 I [kdmflush]
root           364     2          0      0 rescuer_thread      0 I [kdmflush]
root           365     2          0      0 rescuer_thread      0 I [kdmflush]
root           367     2          0      0 rescuer_thread      0 I [kdmflush]
root           368     2          0      0 rescuer_thread      0 I [kdmflush]
root           369     2          0      0 rescuer_thread      0 I [kdmflush]
root           375     2          0      0 kthread_worker_fn   0 S [loop0]
root           376     2          0      0 kthread_worker_fn   0 S [loop1]
root           377     2          0      0 kthread_worker_fn   0 S [loop2]
root           378     2          0      0 kthread_worker_fn   0 S [loop3]
root           379     2          0      0 kthread_worker_fn   0 S [loop4]
root           380     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           381     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           382     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           383     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           384     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           386     1      16620   3120 sigsuspend          0 S sh
prng_seeder    388     1      21612   5624 do_epoll_wait       0 S prng_seeder
logd           403     1      31716   5388 sigsuspend          0 S logd
lmkd           404     1      17184   3364 do_epoll_wait       0 S lmkd
system         405     1      23828   4528 do_epoll_wait       0 S servicemanager
root           410     2          0      0 kthread_worker_fn   0 S [psimon]
system         411     1      24884   5232 do_epoll_wait       0 S hwservicemanager
system         413     1      18968   4348 do_epoll_wait       0 S vndservicemanager
root           419     1      37344   7844 binder_ioctl_write_read 0 S vold
root           420     1      23524   4784 binder_ioctl_write_read 0 S android.hardware.boot@1.2-service
root           422     2          0      0 rescuer_thread      0 I [kdmflush]
root           429     2          0      0 kjournald2          0 S [jbd2/mmcblk0p9-]
root           430     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           434     2          0      0 kjournald2          0 S [jbd2/mmcblk0p10]
root           435     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           440     2          0      0 kjournald2          0 S [jbd2/mmcblk0p6-]
root           441     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           447     2          0      0 kjournald2          0 S [jbd2/mmcblk0p5-]
root           448     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           454     2          0      0 kjournald2          0 S [jbd2/mmcblk0p12]
root           455     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           457     2          0      0 worker_thread       0 I [kworker/2:2H]
root           461     1      18720   4464 poll_schedule_timeout 0 S aee_aedv
root           462     1      21336   4728 poll_schedule_timeout 0 S aee_aed
root           464   461      21396   2552 hrtimer_nanosleep   0 S aee_aedv
system         465     1      13828   2904 hrtimer_nanosleep   0 S wmt_loader
system         466     1      13844   3008 hrtimer_nanosleep   0 S wmt_launcher
root           467     2          0      0 worker_thread       0 I [kworker/7:2H]
system         469     1      23600   4356 binder_ioctl_write_read 0 S android.system.suspend-service
keystore       470     1      44792  10888 binder_ioctl_write_read 0 S keystore2
system         471     1      24580   6008 binder_ioctl_write_read 0 S android.hardware.keymaster@4.1-service.trustonic
root           490     2          0      0 issue_discard_thread 0 S [f2fs_discard-25]
root           491     2          0      0 gc_thread_func      0 S [f2fs_gc-252:42]
root           492     2          0      0 worker_thread       0 I [kworker/4:2H]
tombstoned     502     1      15380   2852 do_epoll_wait       0 S tombstoned
root           507     1      33128   8156 futex_wait_queue_me 0 S apexd
root           515     2          0      0 worker_thread       0 I [kworker/1:2H-kblockd]
root           527     2          0      0 kthread_worker_fn   0 S [loop5]
root           555     2          0      0 kthread_worker_fn   0 S [loop6]
root           556     2          0      0 kthread_worker_fn   0 S [loop7]
root           557     2          0      0 kthread_worker_fn   0 S [loop8]
root           558     2          0      0 kthread_worker_fn   0 S [loop9]
root           559     2          0      0 kthread_worker_fn   0 S [loop10]
root           560     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           561     2          0      0 kthread_worker_fn   0 S [loop11]
root           562     2          0      0 kthread_worker_fn   0 S [loop12]
root           563     2          0      0 kthread_worker_fn   0 S [loop13]
root           564     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           565     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           566     2          0      0 kthread_worker_fn   0 S [loop14]
root           567     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           568     2          0      0 kthread_worker_fn   0 S [loop15]
root           569     2          0      0 kthread_worker_fn   0 S [loop16]
root           570     2          0      0 kthread_worker_fn   0 S [loop17]
root           571     2          0      0 kthread_worker_fn   0 S [loop18]
root           572     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           573     2          0      0 kthread_worker_fn   0 S [loop19]
root           574     2          0      0 kthread_worker_fn   0 S [loop20]
root           575     2          0      0 kthread_worker_fn   0 S [loop21]
root           576     2          0      0 kthread_worker_fn   0 S [loop22]
root           577     2          0      0 kthread_worker_fn   0 S [loop23]
root           578     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           579     2          0      0 kthread_worker_fn   0 S [loop24]
root           580     2          0      0 kthread_worker_fn   0 S [loop25]
root           581     2          0      0 kthread_worker_fn   0 S [loop26]
root           582     2          0      0 kthread_worker_fn   0 S [loop27]
root           583     2          0      0 kthread_worker_fn   0 S [loop28]
root           584     2          0      0 kthread_worker_fn   0 S [loop29]
root           585     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           586     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           587     2          0      0 kthread_worker_fn   0 S [loop30]
root           588     2          0      0 kthread_worker_fn   0 S [loop31]
root           589     2          0      0 kthread_worker_fn   0 S [loop32]
root           590     2          0      0 kthread_worker_fn   0 S [loop33]
root           591     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           592     2          0      0 kthread_worker_fn   0 S [loop34]
root           593     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           594     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           595     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           596     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           597     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           598     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           599     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           600     2          0      0 kthread_worker_fn   0 S [loop35]
root           601     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           602     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           603     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           604     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           605     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           606     2          0      0 kthread_worker_fn   0 S [loop36]
root           607     2          0      0 worker_thread       0 I [kworker/4:2]
root           608     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           609     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           610     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           611     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           612     2          0      0 kthread_worker_fn   0 S [loop37]
root           613     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           614     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           615     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           616     2          0      0 kthread_worker_fn   0 S [loop38]
root           617     2          0      0 worker_thread       0 I [kworker/3:2H-kblockd]
root           618     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           619     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           620     2          0      0 kthread_worker_fn   0 S [loop39]
root           621     2          0      0 kthread_worker_fn   0 S [loop40]
root           622     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           624     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           625     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           626     2          0      0 rescuer_thread      0 I [kverityd]
root           627     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           628     2          0      0 rescuer_thread      0 I [kverityd]
root           629     2          0      0 rescuer_thread      0 I [kverityd]
root           630     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           631     2          0      0 rescuer_thread      0 I [ext4-rsv-conver]
root           640     2          0      0 worker_thread       0 I [kworker/0:2H]
root           641     2          0      0 worker_thread       0 I [kworker/6:2H]
root           651     2          0      0 worker_thread       0 I [kworker/u17:1]
root           662     1      27676   4232 poll_schedule_timeout 0 S magiskd
statsd         686     1      23604   4944 hrtimer_nanosleep   0 S statsd
root           688     1      25804   7696 do_wait             0 S netd
root           690     1      13516   7608 filemap_fault       0 D app_process
system         695     1      18364   3468 binder_ioctl_write_read 0 S android.hidl.allocator@1.0-service
root           696   688      20680   3108 pipe_wait           0 S iptables-restore
root           697   688      19656   3124 pipe_wait           0 S ip6tables-restore
audioserver    699     1      33684  11128 binder_ioctl_write_read 0 S android.hardware.audio.service.mediatek
system         700     1      20124   4604 binder_ioctl_write_read 0 S android.hardware.gatekeeper@1.0-service
system         701     1      25348   8412 binder_ioctl_write_read 0 S android.hardware.graphics.allocator@4.0-service-mediatek
root           702   688      18192   3236 sigsuspend          0 S sh
system         703     1      44320  14588 binder_ioctl_write_read 0 S android.hardware.graphics.composer@2.1-service
system         704     1      21032   4772 do_epoll_wait       0 S android.hardware.health@2.1-service
mediacodec     705     1      43456  14184 binder_ioctl_write_read 0 S android.hardware.media.c2@1.2-mediatek
system         707     1      27164   6224 binder_ioctl_write_read 0 S android.hardware.sensors@2.0-service.multihal-mediatek
root           708     1      21856   4228 binder_ioctl_write_read 0 S android.hardware.usb@1.2-service-mediatekv2
system         710     1      18912   5496 binder_ioctl_write_read 0 S android.hardware.memtrack-service.mediatek
system         712     1      33064   8644 futex_wait_queue_me 0 S merged_hal_service
root           714     1      44928  11032 futex_wait_queue_me 0 S vendor.mediatek.hardware.mtkpower@1.0-service
